conversation_id_str,created_at,favorite_count,Tweet,Tweet_clean,predicted_sentiment
1844520842618880164,Fri Oct 11 16:22:10 +0000 2024,0,@tvOneNews Orang kalo curang emang jadi selalu ngrasa takut wasit tholol.,orang kalo curang emang jadi selalu ngrasa takut wasit tholol,negative
1844508697416057295,Fri Oct 11 16:22:09 +0000 2024,0,@pranoto_endroo Wasit ni parah banget lu gw masi kesel ni ampe skrg,wasit ni parah banget lu gw mas kesel ampe skrg,negative
1844775504521449966,Fri Oct 11 16:22:09 +0000 2024,0,Sejarah Buktikan Laga Timnas Indonesia vs Bahrain Bisa Diulang dan Wasit Ahmed Al Kaf Dihukum Seumur Hidup! https://t.co/5xFAMKJuXW,sejarah bukti laga timnas indonesia vs bahrain bisa ulang dan wasit ahmed al kaf hukum umur hidup,positive
1844595218341036144,Fri Oct 11 16:22:09 +0000 2024,0,@kegblgnunfaedh Wasit prat prit lu kira gerak jalan anying,wasit prat prit lu kira gerak jalan anying,negative
1844770220017143971,Fri Oct 11 16:22:04 +0000 2024,0,@idextratime masih kepikiran sama wasit kemarin,masih pikir sama wasit kemarin,negative
1844620898927865919,Fri Oct 11 16:22:00 +0000 2024,0,@Tabrahamicon @itssherlockman @penduduk_lokal_ @cowobangkit Emang timnas pernah diuntungkan wasit gapernah nonton lu ya,emang timnas pernah untung wasit gapernah nonton lu ya,negative
1844709989686079801,Fri Oct 11 16:21:54 +0000 2024,8,@tvOneNews WASIT MALIINNNNGGGGG!!!! WASIT PERAMPPPOOOOOKKK!!! KALIAN BERDUA TERKENAL DI SELURUH DUNIA TERMASUK INDONESIA MENGECAM!!!! https://t.co/8E8KqVwlL1,wasit maliinnnnggggg perampppoooookkk kalian dua kenal di seluruh dunia masuk indonesia kecam,neutral
1844775383318544872,Fri Oct 11 16:21:40 +0000 2024,0,Jangkrik kmrin ambyar sama wasit skrg sama cwe janc*k lahh,jangkrik kmrin ambyar sama wasit skrg cwe janc k lahh,negative
1844770220017143971,Fri Oct 11 16:21:33 +0000 2024,0,@Lemonaitze_ @idextratime gara wasit wkwk,gara wasit wkwk,positive
1844770220017143971,Fri Oct 11 16:21:33 +0000 2024,0,@idextratime WASIT KONTOL,wasit kontol,neutral
1844775352893059101,Fri Oct 11 16:21:33 +0000 2024,0,liat kelakuan si botak item kontolodon wasit oman itu gua jd menyesal kmren ngatain goblok ke wasit pon yg dipukul harusnya ini si botak item ini jg harus dipukul palanya jidatnya diitemin lg pake semir sepatu,liat laku si botak item kontolodon wasit om itu gua jd sesal kmren ngatain goblok ke pon yg pukul harus ini jg harus pala jidat diitemin lg pake semir sepatu,negative
1844775325625913796,Fri Oct 11 16:21:26 +0000 2024,1,Kejadiannya hampir 24 jam tapi masih sakit hati karna Timnas kita yang dicurangi wasit ajg. Bukan fomo semata tetapi pernah jadi korban yang dicurangi padahal keberhasilan sudah di depan mata lalu dipaksa harus ikhlas untuk menerima kekalahan tanpa alasan apapun. Sakit woy,jadi hampir 24 jam tapi masih sakit hati karna timnas kita yang curang wasit ajg bukan fomo semata tetapi pernah jadi korban padahal hasil sudah di depan mata lalu paksa harus ikhlas untuk terima kalah tanpa alas apa woy,negative
1844600481555021888,Fri Oct 11 16:21:11 +0000 2024,0,@SINDOnews @kegblgnunfaedh Pssi selain protes benahin jga wasit kita di liga hampir mirip gk ngotak sbgai pecinta klub sering dikecewakan wasit seolah2 pssi tdk peduli kuharap anda jga ngerrtii gmna rasanya dikerjain wasit .,pssi selain protes benahin jga wasit kita di liga hampir mirip gk ngotak sbgai cinta klub sering kecewa seolah2 tdk peduli harap anda ngerrtii gmna rasa dikerjain,negative
1844624214013186481,Fri Oct 11 16:20:59 +0000 2024,0,@Kuyshopp2 Wasit botak memang nggak ada otak,wasit botak memang nggak ada otak,negative
1844716215677452357,Fri Oct 11 16:20:51 +0000 2024,0,@MamatAlkatiri Klo seandainya timnas Indonesia diisi TNI/Polri selesai itu pemain Bahrain dan wasit,klo anda timnas indonesia isi tni polri selesai itu main bahrain dan wasit,positive
1844450327619305984,Fri Oct 11 16:20:42 +0000 2024,0,@idextratime Bahrein dan wasit curang. Muka pantat babi tak tau malu,bahrein dan wasit curang muka pantat babi tak tau malu,negative
1844772432126808105,Fri Oct 11 16:20:18 +0000 2024,1,25 maret akan jadi neraka buat kalian wahai Timnas Bahrain... Tunggu pembalasan kami... Timur Tengah anjing!!! Wasit dajjal #AFCMafia https://t.co/RlZBOWiuGS,25 maret akan jadi neraka buat kalian wahai timnas bahrain tunggu balas kami timur tengah anjing wasit dajjal afcmafia,negative
1844775031550755174,Fri Oct 11 16:20:16 +0000 2024,0,selain palestina dan irak...org dari arab kalo jadi wasit..mencurigakan..,selain palestina dan irak org dari arab kalo jadi wasit curiga,negative
1844441077266485634,Fri Oct 11 16:20:12 +0000 2024,0,@kemalpalevi Sudah dibantu wasit masih aja gak menang #AFCMAFIAMONEY #AFCMafia,sudah bantu wasit masih aja gak menang afcmafiamoney afcmafia,neutral
1844775010705023026,Fri Oct 11 16:20:11 +0000 2024,3,kemarahan pedagang somay kabel telkom sama wasit botak https://t.co/0Ip0wJJXWv,marah dagang somay kabel telkom sama wasit botak,negative
1844625685563965781,Fri Oct 11 16:20:01 +0000 2024,0,@OnefootballM Menang lah King indo lawan rank 75 + AFC + rombongan wasit aja bisa imbang ,menang lah king indo lawan rank 75 afc rombong wasit aja bisa imbang,negative
1844774960377557105,Fri Oct 11 16:19:59 +0000 2024,0,Bahkan ngobrol sama kolega yg juga wasit basket pun menghalalkan untuk ngegoblokin wasit semalem,bahkan ngobrol sama kolega yg juga wasit basket pun halal untuk ngegoblokin semalem,positive
1844774251573784854,Fri Oct 11 16:19:52 +0000 2024,0,@kerbaubakar Gud orang waras dilarang botak nanti jadi wasit botol,gud orang waras larang botak nanti jadi wasit botol,neutral
1844774922909872145,Fri Oct 11 16:19:50 +0000 2024,1,Ini bukan azab gw ngatain wasit semalem kan weeee ,ini bukan azab gw ngatain wasit semalem kan weeee,negative
1844774892664758383,Fri Oct 11 16:19:43 +0000 2024,6,Selvie disodok dari belakang https://t.co/ZryHlpUqE5 https://t.co/27tcYSRzCO https://t.co/WWh5rrVEb1 https://t.co/zjFrRpLE7r Ahmed al kaf wasit fifa shayne sma 70 jepang sandra dewi haram skandal indo lokal bokep viral skip adel https://t.co/sCYdodkWa0,selvie sodok dari belakang ahmed al kaf wasit fifa shayne sma 70 jepang sandra dewi haram skandal indo lokal bokep viral skip adel,neutral
1844768187977695671,Fri Oct 11 16:19:36 +0000 2024,0,@SekteAxis Apa gak sadar dia 10 thn kelakuannya kayak wasit itu.,apa gak sadar dia 10 thn laku kayak wasit itu,negative
1844625143626334305,Fri Oct 11 16:19:16 +0000 2024,0,@PKSJaksel Kemarin timnas hampir menang lawan bahrain. Setelah wasit mengabaikan perpanjangan waktu ahirnya seri 2-2. ini tanda2 alam bahwa indonesia akan ke masuk piala dunia. tinggal coblos Pramono rano ya.. jangan pilih bobotoh yaa,kemarin timnas hampir menang lawan bahrain sete wasit abai panjang waktu ahirnya seri 2 ini tanda2 alam bahwa indonesia akan ke masuk piala dunia tinggal coblos pramono rano ya jangan pilih bobotoh yaa,positive
1844561041143083188,Fri Oct 11 16:19:03 +0000 2024,1,@LamidetFm Kok bisa disangkutpautkan sama Karma kalo gitu berarti Tim lokal yang kena keputusan kontroversial wasit itu juga lagi kena karma kah?? ,kok bisa disangkutpautkan sama karma kalo gitu arti tim lokal yang kena putus kontroversial wasit itu juga lagi kah,negative
1844688890973807096,Fri Oct 11 16:18:37 +0000 2024,0,@unmagnetism Aturan si wasit botak kasihin ke p diddy biar kepala pelontosnya disiram 1000 baby oil,atur si wasit botak kasihin ke p diddy biar kepala pelontosnya siram 1000 baby oil,positive
1844744283401912378,Fri Oct 11 16:18:34 +0000 2024,0,@idextratime @VisinemaID wasit ahli neraka karna setan pun insecure sama tingkahnya dia yg korup gitu,wasit ahli neraka karna setan pun insecure sama tingkah dia yg korup gitu,negative
1844732649866482048,Fri Oct 11 16:18:34 +0000 2024,0,@wepe20_ yg sudah berkali-kali aja masih meneriakkan wasit anjing wasit goblok wkwk,yg sudah kali kali aja masih teriak wasit anjing goblok wkwk,negative
1844774595552805350,Fri Oct 11 16:18:32 +0000 2024,0,Rakyat dirompak pemerintah. Timnas dirampok wasit ,rakyat rompak perintah timnas rampok wasit,negative
1844770220017143971,Fri Oct 11 16:18:32 +0000 2024,0,@idextratime Mikirin wasit edan,mikirin wasit edan,negative
1844198300314108377,Fri Oct 11 16:18:28 +0000 2024,0,@dancersejati07 Kakaknya wasit yang semalem itu,kakak wasit yang semalem itu,positive
1844721948619944329,Fri Oct 11 16:18:22 +0000 2024,0,@panditfootball Definisi buang2 waktu emang dibuang waktunya sama si bangsat wasit dasar monyet bau kadal bintit muka gepeng kecoa bunting ,definisi buang2 waktu emang buang waktu sama si bangsat wasit dasar monyet bau kadal bintit muka gepeng kecoa bunting,negative
1844595218341036144,Fri Oct 11 16:17:57 +0000 2024,0,@kegblgnunfaedh Tolong rekues indosasar biar di buatin film Matinya wasit curang ️,tolong rekues indosasar biar di buatin film mati wasit curang,negative
1844774408390418780,Fri Oct 11 16:17:47 +0000 2024,0,Ternyata kembaran si Bahlil pantesan bahlul tuh wasit botak,nyata kembar si bahlil pantesan bahlul tuh wasit botak,neutral
1844600481555021888,Fri Oct 11 16:17:47 +0000 2024,0,@kegblgnunfaedh Wasit dri arab gk bner..harusnya protes biar tdk dicuranginn,wasit dri arab gk bner harus protes biar tdk dicuranginn,negative
1844774377872626041,Fri Oct 11 16:17:40 +0000 2024,0,Kepada para suporter PSSI yg dikecewakan karena KECURANGAN WASIT. jangan ngadu ke FIFA.. Tapi langsung saja mengadu ke AHLI KECURANGAN *FUFU* *FAFA*,kepada para suporter pssi yg kecewa karena curang wasit jangan ngadu ke fifa tapi langsung saja adu ahli fufu fafa,negative
1844663298001649895,Fri Oct 11 16:17:35 +0000 2024,0,@VI_nl Itu wasit nya tai. Kamu tau kan tai?,itu wasit nya tai kamu tau kan,neutral
1844455727471132808,Fri Oct 11 16:17:35 +0000 2024,0,@utdfocusid Gak akan ngerubah hasil tp kita dikenal dunia dan ga diremehin lg dan protes akan merubah masa depan wasit botak siallan,gak akan ngerubah hasil tp kita kenal dunia dan ga diremehin lg protes rubah masa depan wasit botak siallan,positive
1844510727006191666,Fri Oct 11 16:17:20 +0000 2024,0,@xfaatinhanx Tahan² ngga boleh emosi tapi emang kurang si tu wasit,tahan ngga boleh emosi tapi emang kurang si tu wasit,negative
1844683228608926104,Fri Oct 11 16:17:10 +0000 2024,11,@ItsMe_RBH @MuhadklyAcho lu senang dengan yg menimpa Negara saat ada wasit politik yg berlaku tidak fair? sepakbola ini menimpa Timnas wasit politik ini menimpa negara.,lu senang dengan yg timpa negara saat ada wasit politik laku tidak fair sepakbola ini timnas,negative
1844555767313309780,Fri Oct 11 16:15:18 +0000 2024,0,@sipiesusu @aingriwehuy Bisa ga sih dark system nya jerome ngefek ke wasit botak.,bisa ga sih dark system nya jerome ngefek ke wasit botak,negative
1844716288410882354,Fri Oct 11 16:15:18 +0000 2024,1,@Pramiily @crempuv Seri sama bahrain tp rasa kalah. Selama pertandingan pemain bahrain kesenggol dikit langsung pelanggaran kalo pemain bahrain yang pelanggaran ke pemain Indonesia ga di gubris wasit tambahan waktu di babak 2 +6 menit tapi peluit di tiup di menit +99,seri sama bahrain tp rasa ka lama tanding main senggol dikit langsung langgar kalo yang ke indonesia ga di gubris wasit tambah waktu babak 2 6 menit tapi peluit tiup 99,negative
1844761237780873218,Fri Oct 11 16:14:59 +0000 2024,0,@usemay Mantan wasit pun tidak mau? Purwanto or Jimmy N?,mantan wasit pun tidak mau purwanto or jimmy n,neutral
1844535386057605158,Fri Oct 11 16:14:58 +0000 2024,0,@ArtnidAlAdnan88 @PramuajiAjay @id_fm Australi aja di kerjain apa lagi king indo mending fifa munculin teknologi wasit AI biar adil,australi aja di kerjain apa lagi king indo mending fifa munculin teknologi wasit ai biar adil,neutral
1844667511444529435,Fri Oct 11 16:14:57 +0000 2024,0,@MamatAlkatiri Selain wasitnya di banned coba cari tahu wasit tersebut ada kontrak dengan apparel seragam wasit ngga? agar apparelnya ditekan untuk memutus kontrak kerja samanya dengan wasit ini.,selain wasit di banned coba cari tahu wasit sebut ada kontrak dengan apparel seragam ngga agar apparelnya tekan untuk putus kerja sama ini,negative
1844725971448164747,Fri Oct 11 16:14:47 +0000 2024,0,@BudiNafa @PartaiSocmed @MuhadklyAcho Okay wasit PON emang dari PSSI. Tapi wasit yang direkomendasikan PSSI beda dengan wasit yang bertugas. Sampai disini semoga paham,okay wasit pon emang dari pssi tapi yang rekomendasi beda dengan tugas sampai sini moga paham,neutral
1844773636453945583,Fri Oct 11 16:14:43 +0000 2024,0,Bukan Cina bukan Yahudi #TimnasIndonesia dibegal wasit onta #TimnasDay https://t.co/jfJsjSJWLa,bukan cina yahudi timnasindonesia begal wasit onta timnasday,negative
1844440392646992016,Fri Oct 11 16:14:43 +0000 2024,0,@IDGoonerscom Ini gol city mah masih bisa dibilang fair karena keputusan wasit relatif sedangkan gol bahrain ini berhubungan sama waktu yg mana itu bisa dihitung,ini gol city mah masih bisa bilang fair karena putus wasit relatif sedang bahrain hubung sama waktu yg mana itu hitung,negative
1844448365737918796,Fri Oct 11 16:14:33 +0000 2024,0,@masmasbiasa1812 @rafaelyosafat10 @Ikhsan93085278 @Rossifinza Tambah cek var ragnar kurleb 3 menit momen berdarah malik risaldi brp lama lg wkwk segitunya ngebela wasit anying2. Di kira wasit2 bola ini orang suci yg ga bisa curang. Noh tanya fans chelsea di curangi wasit botak noh tanya fans itali di WC korea jepang,tambah cek var ragnar kurleb 3 menit momen darah malik risaldi brp lama lg wkwk segitunya ngebela wasit anying2 di kira wasit2 bola ini orang suci yg ga bisa curang noh tanya fans chelsea curang botak itali wc korea jepang,neutral
1844746044900508129,Fri Oct 11 16:14:21 +0000 2024,0,@tempodotco mental culas curang guling guling dibantu wasit lagi,mental culas curang guling bantu wasit lagi,negative
1844770220017143971,Fri Oct 11 16:14:12 +0000 2024,1,@idextratime Nunggu release akun fifa bilang pertandingan bahrain vs indonesia di ulang ditempat netral dengan wasit asal israel ,nunggu release akun fifa bilang tanding bahrain vs indonesia di ulang tempat netral dengan wasit asal israel,neutral
1844773447488209322,Fri Oct 11 16:13:58 +0000 2024,0,sampe detik ini masih belum ikhlas perkara wasit botak mbokne anton,sampe detik ini masih belum ikhlas perkara wasit botak mbokne anton,negative
1844717397518987442,Fri Oct 11 16:13:41 +0000 2024,0,@soendax @outragz gua wasit hanadulset,gua wasit hanadulset,positive
1844773241446957293,Fri Oct 11 16:13:09 +0000 2024,0,Second of all SIAP! Beri hormat kpd wasit skrng 90+6=99 siap keren lu wasit,second of all siap beri hormat kpd wasit skrng 90 6 99 keren lu,positive
1844773235797192974,Fri Oct 11 16:13:08 +0000 2024,0,Fak KSA &amp; JPN asal ga lawan IDN bisa dapet wasit Korea. Indonesia susah dapet wasit Korea faktor official timnas banyak WN Korea.,fak ksa amp jpn asal ga lawan idn bisa dapet wasit korea indonesia susah faktor official timnas banyak wn,positive
1844773156738793580,Fri Oct 11 16:12:49 +0000 2024,0,Memang wasit g*bl*k sih inj real g*bl*k! https://t.co/WLCytUpOC4,memang wasit g bl k sih inj real,positive
1844656866682425814,Fri Oct 11 16:12:43 +0000 2024,1,@aingriwehuy @visinema keren sekali langsung dapet gelar wasit ahli neraka but this is true wkwk,keren sekali langsung dapet gelar wasit ahli neraka but this is true wkwk,positive
1844666623808110721,Fri Oct 11 16:12:40 +0000 2024,0,@idextratime Kenapa wasit nya arab mulu ,kenapa wasit nya arab mulu,negative
1844773111503175877,Fri Oct 11 16:12:38 +0000 2024,3,Tidak hanya kesebelasan Indonesia dan Bahrain yang main. Sepertinya wasit juga ikutan bermain. https://t.co/9X8Kmya1Ec,tidak hanya sebelas indonesia dan bahrain yang main seperti wasit juga ikut main,negative
1844665743440568408,Fri Oct 11 16:12:35 +0000 2024,0,@strootsys Padahal kelauan Wasit sudah kaya Paman Usman. Taek.,padahal kelauan wasit sudah kaya paman usman taek,neutral
1844755531992551529,Fri Oct 11 16:12:34 +0000 2024,0,@idextratime wasit botak biadab,wasit botak biadab,negative
1844773092381315215,Fri Oct 11 16:12:34 +0000 2024,2,kamu kenapa yang? wasit nya kek anjing yang,kamu kenapa yang wasit nya kek anjing,negative
1844548597695820043,Fri Oct 11 16:12:29 +0000 2024,0,@idextratime Wasit semalem ikut selebrasi gak sih ?,wasit semalem ikut selebrasi gak sih,negative
1844574324684095603,Fri Oct 11 16:11:59 +0000 2024,0,@heavysunday @MelempemG @idextratime + foto wasit botak magrum,foto wasit botak magrum,neutral
1844772899074519277,Fri Oct 11 16:11:48 +0000 2024,9207,nyindir wasit semalem y? https://t.co/TsavpBDydi,nyindir wasit semalem y,positive
1844564096852881423,Fri Oct 11 16:11:42 +0000 2024,0,@idextratime Gunanya kirim surat ap bg?waktu wasit lawan Guinea sma Qatar jg protes tp hasilnya ap? Ngk ad!! Intinya lu punya uang lu punya kuasa (lu punya minyak lu punya kuasa) @theafcdotcom @afcasiancup,guna kirim surat ap bg waktu wasit lawan guinea sma qatar jg protes tp hasil ngk ad inti lu punya uang kuasa minyak,neutral
1844746044900508129,Fri Oct 11 16:11:40 +0000 2024,0,@tempodotco Bantu wasit...lebay,bantu wasit lebay,neutral
1844637713917673625,Fri Oct 11 16:11:33 +0000 2024,2,@idextratime Ternyata begitu. Timnas Jepang lebih dulu terkena kebiadaban wasit Timur Tengah. Nasib². Sabar king Indo akan mampu mengatasinya dengan cara yang baik (⁠ ⁠´⁠◡⁠‿⁠ゝ⁠◡⁠`⁠),nyata begitu timnas jepang lebih dulu kena biadab wasit timur tengah nasib sabar king indo akan mampu atas dengan cara yang baik,positive
1844584848939499766,Fri Oct 11 16:11:09 +0000 2024,0,@unmagnetism Wasit kristen lbh parah skandalnya banyak,wasit kristen lbh parah skandal banyak,negative
1844761237780873218,Fri Oct 11 16:10:50 +0000 2024,0,@Reza_ark Sudah berusaha minta komentar 3 wasit gak ada yang mau komentar mas,sudah usaha minta komentar 3 wasit gak ada yang mau mas,neutral
1844668476784595254,Fri Oct 11 16:10:49 +0000 2024,5,@FaktaSepakbola otaknya udh kena wasit kmaren bg makanya ampe botak gitu.,otak udh kena wasit kmaren bg makanya ampe botak gitu,negative
1844430751733059995,Fri Oct 11 16:10:44 +0000 2024,0,@haruyaaaaa Di momen ini ada benturan Struick dan bek Bahrain. Tapi wasit gak calling itu sbg foul justru kasih drop ball ke Bahrain krna bola mengenai badan wasit. Botak bukan sembarang botak,di momen ini ada bentur struick dan bek bahrain tapi wasit gak calling itu sbg foul justru kasih drop ball ke krna bola kena badan botak bukan sembarang,negative
1844771488722809214,Fri Oct 11 16:06:11 +0000 2024,0,Wasit kontol anjing tampang lo udah mah burik jangan sifat juga ikut burik botak ngentottt,wasit kontol anjing tampang lo udah mah burik jangan sifat juga ikut botak ngentottt,negative
1844771462122520753,Fri Oct 11 16:06:05 +0000 2024,0,Mending pake wasit dari Korea Asia Selatan apa asia Tengah lebih fair,mending pake wasit dari korea asia selatan apa tengah lebih fair,neutral
1844771446599405570,Fri Oct 11 16:06:01 +0000 2024,0,Sumpah kmrin waktu streaming bapak2 yang nobar beh seuara nya rame pol ga tau nya ini si wasit Bahrain kurang ajar memang ,sumpah kmrin waktu streaming bapak2 yang nobar beh seuara nya rame pol ga tau ini si wasit bahrain kurang ajar memang,negative
1844463838906941747,Fri Oct 11 16:05:53 +0000 2024,0,@idnewcastle_ klo yang salah wasit tapi pemain lawan gak ada fair play ya sama aja mereka mendukung wasitnya nih gimana sih pemikiran orang2 ,klo yang sa wasit tapi main lawan gak ada fair play ya sama aja mereka dukung wasit nih gimana sih pikir orang2,negative
1844564546230550597,Fri Oct 11 16:05:52 +0000 2024,0,@unmagnetism habis bahrain gol 1-0 udah mulai main kek kntol bahrain jelas banget ajg waste time wasit cmn ketawa ketiwi doang ke pemain itu ajg2,habis bahrain gol 1 0 udah mulai main kek kntol jelas banget ajg waste time wasit cmn ketawa ketiwi doang ke main itu ajg2,negative
1844656095081746864,Fri Oct 11 16:05:47 +0000 2024,0,@Moohd_Ilham Wasit anjing dah,wasit anjing dah,negative
1844566268348858561,Fri Oct 11 16:05:32 +0000 2024,0,@blackjasmineee @salvanyyy Gk usah jdiI pemain bola klo gk mau kena kontak fisik itu pasti apalagi bola yg bisa setiap menit terjadi aneh tu kiper dia aja yg jdi wasit klo gk mau kesenggol,gk usah jdii main bola klo mau kena kontak fisik itu pasti apalagi yg bisa tiap menit jadi aneh tu kiper dia aja jdi wasit senggol,negative
1844446736313708672,Fri Oct 11 16:05:23 +0000 2024,0,@QFA Kalian sekarang punya teman di daftar negara kotor yang dibantu wasit #AFCMafia,kalian sekarang punya teman di daftar negara kotor yang bantu wasit afcmafia,neutral
1844770194146623669,Fri Oct 11 16:05:05 +0000 2024,0,@rezasnegara wasit oman smbunyi di lemari jawa,wasit om smbunyi di lemari jawa,negative
1844584848939499766,Fri Oct 11 16:04:52 +0000 2024,0,@moraelx @unmagnetism Betul padahal masih ada KAZUKI ITO wasit asal jepang,betul padahal masih ada kazuki ito wasit asal jepang,negative
1844770220017143971,Fri Oct 11 16:04:52 +0000 2024,0,@idextratime masih kesel sama wasit anjing afc anjing fifa anjing koruptor anjing babi kntol,masih kesel sama wasit anjing afc fifa koruptor babi kntol,negative
1844771120852979946,Fri Oct 11 16:04:44 +0000 2024,1,Prabowo berpidato SMA 70 Wasit Bahrain https://t.co/4FapcpXpmk,prabowo pidato sma 70 wasit bahrain,negative
1218502581330333696,Fri Oct 11 16:04:30 +0000 2024,0,@FSAsiaLive Kok nggak kaya2 nih wasit,kok nggak kaya2 nih wasit,negative
1844441040901812504,Fri Oct 11 16:04:28 +0000 2024,0,@kegblgnunfaedh wasit anjing,wasit anjing,negative
1844564096852881423,Fri Oct 11 16:04:25 +0000 2024,0,@idextratime Match berikut kita balas pakai wasit yg pimpin PON aceh vs sulteng.,match ikut kita balas pakai wasit yg pimpin pon aceh vs sulteng,positive
1844771016217702776,Fri Oct 11 16:04:19 +0000 2024,0,Ini suasana hati masih kacau anjing masih kesel ama wasit malah nambah orang dungu lainnya,ini suasana hati masih kacau anjing kesel ama wasit ma nambah orang dungu lain,negative
1844768955581571183,Fri Oct 11 16:02:24 +0000 2024,2,@_zeeasadel stiker dino nya botak kayak wasit kemarin ,stiker dino nya botak kayak wasit kemarin,negative
1844769978232250520,Fri Oct 11 16:02:22 +0000 2024,0,@lostinfrieren ketularan wasit bahrain nih pasti wkwk,tular wasit bahrain nih pasti wkwk,positive
1844770500024647749,Fri Oct 11 16:02:16 +0000 2024,0,Merasa dicurangi wasit di Bahrain? Tenang! Kita balas nanti kalau tanding di Indonesia. Kita akan punya wapres yang ahli melobi FFFF (Fufu FIFA).,rasa curang wasit di bahrain tenang kita balas nanti kalau tanding indonesia akan punya wapres yang ahli lobi ffff fufu fifa,negative
1844584848939499766,Fri Oct 11 16:02:13 +0000 2024,1,@unmagnetism tapipak keputusan wasit kemaren tidak diajarkan di islam,tapipak putus wasit kemaren tidak ajar di islam,negative
1844687225973600662,Fri Oct 11 16:02:11 +0000 2024,0,@howluckyfifii Dongkol banget liat kelakuan wasit anjing,dongkol banget liat laku wasit anjing,positive
1844770220017143971,Fri Oct 11 16:02:01 +0000 2024,2,@idextratime Gara Wasit kontol,gara wasit kontol,negative
1844770220017143971,Fri Oct 11 16:01:58 +0000 2024,1,@idextratime Masih kepikiran bisa bisa nya kemarin di rampok wasit :),masih pikir bisa nya kemarin di rampok wasit,neutral
1844666623808110721,Fri Oct 11 16:01:52 +0000 2024,0,@idextratime Dah gak percaya sama wasit timur tengah,dah gak percaya sama wasit timur tengah,negative
1844681616549150880,Fri Oct 11 16:01:49 +0000 2024,5,@KATADATAcoid Gak enak emang dicurangin wasit. https://t.co/jgBGmUNn8Z,gak enak emang dicurangin wasit,negative
1844770339332485222,Fri Oct 11 16:01:37 +0000 2024,8,Viral Kepala Sekolah Dan Murid Full Vidio https://t.co/T84pOCmWm8 Join info Viral TERBARU https://t.co/2S6uBg99tx Join di sini biar cepet cr0000ttt https://t.co/5qF4h5jNnY SMA 70 Sandra Dewi Jumat Wasit Pak Muh Haram King Indo Botak FIFA https://t.co/nTV1MAgMLP,viral kepala seko dan murid full vidio join info baru di sini biar cepet cr0000ttt sma 70 sandra dewi jumat wasit pak muh haram king indo botak fifa,neutral
1844716882836041873,Fri Oct 11 16:01:36 +0000 2024,0,@huasyuuuu Km terlalu emosi dgn wasit.. Sampe ga liat tweet mami.. Terlalu.......,km terlalu emosi dgn wasit sampe ga liat tweet mami,negative
1844770317991854129,Fri Oct 11 16:01:32 +0000 2024,0,Result pasaran hari ini HONGKONG 11 Oktober 2024 Angka Result : 2852 Shio : Kerbau Kami ucapkan selamat kepada para pemenang yang beruntung #PLATINUMTOGEL #Wasit,result pasar hari ini hongkong 11 oktober 2024 angka 2852 shio kerbau kami ucap selamat kepada para menang yang untung platinumtogel wasit,neutral
1844442733324505578,Fri Oct 11 16:01:29 +0000 2024,0,@strootsys gw sih tau yg belain wasit kebanyakan anak2 abah anies yaman baswedan dongo2 itu soalnya kan abahnya dari yaman arabian sekali makanya kalau di hina sesama muka2 arab kaya suka gitu makanya udah bener anies yaman itu suruh pergi aja dari indonesia ga ada gunanya juga dia,gw sih tau yg bain wasit banyak anak2 abah anies yaman baswedan dongo2 itu soal kan abah dari arabian sekali makanya kalau di hina sama muka2 arab kaya suka gitu udah bener suruh pergi aja indonesia ga ada guna juga dia,negative
1844542073338462384,Fri Oct 11 16:01:24 +0000 2024,0,@utdabout Knp pake wasit sama sama dari arab?,knp pake wasit sama dari arab,neutral
1844767297229238310,Fri Oct 11 16:01:20 +0000 2024,1,@unmagnetism gelap bgt un kek wasit semlam,gelap bgt un kek wasit semlam,negative
1844770194146623669,Fri Oct 11 16:01:03 +0000 2024,59,Bayangin siang siang pas liat langit ada awan membentuk wajah wasit oman,bayangin siang pas liat langit ada awan bentuk wajah wasit om,neutral
1844753401944686638,Fri Oct 11 16:00:59 +0000 2024,0,@sosmedkeras Wasit anjing,wasit anjing,negative
1844514479633289725,Fri Oct 11 16:00:55 +0000 2024,0,@dirtytextt wasit anjing,wasit anjing,negative
1844480231874380179,Fri Oct 11 16:00:54 +0000 2024,1,@viczgeoham Permen manis point sudah dalam genggaman tangan. Gara gara wasit bodoh. Permen yg sudah di tangan di rebut. Ini Wasit jahat,permen manis point sudah dalam genggam tangan gara wasit bodoh yg di rebut ini jahat,negative
1844663298001649895,Fri Oct 11 16:00:35 +0000 2024,0,@VI_nl Wasit perdomseh,wasit perdomseh,positive
1844770047367028748,Fri Oct 11 16:00:28 +0000 2024,0,Profil Omar Mohamed Al-Ali Wasit Laga China vs Indonesia Berat Sebelah Lagi? https://t.co/emDCDlcLF9,profil omar mohamed al ali wasit laga china vs indonesia berat sebe lagi,positive
1844770010113200531,Fri Oct 11 16:00:19 +0000 2024,2,Feeling gua laga indonesia vs bahrain bakalan diulang !! #FIFA #TimnasDay #AFCMafia #TimnasIndonesia #wasit,feeling gua laga indonesia vs bahrain bakal ulang fifa timnasday afcmafia timnasindonesia wasit,neutral
